hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
30, 0.00000, 1511.58, 18.3971, 1542.44, 18.4062, 1520.47, 18.6594
30, 900.00000, 1654.04, 18.0343, 1736.72, 18.1294, 1688.72, 18.1376
30, 1800.00000, 1685.68, 18.2819, 1779.25, 18.5771, 1754.19, 18.6563
30, 2700.00000, 1749.48, 18.1419, 1806.79, 18.573, 1797.33, 18.388
31, 0.00000, 1752.99, 18.0799, 1765.97, 18.5671, 1757.6, 18.2528
31, 900.00000, 1924.09, 18.0177, 1919.92, 18.9729, 1886.85, 18.602
31, 1800.00000, 1874.06, 18.6533, 1909.27, 19.3083, 1918.52, 18.9353
31, 2700.00000, 1876.95, 18.8498, 1863.09, 19.0123, 1925.79, 18.9384
32, 0.00000, 1854.68, 18.8493, 1886.53, 19.2143, 1933.77, 18.9249
32, 900.00000, 1895.96, 18.9491, 1930.69, 19.6878, 1965.81, 19.5973
32, 1800.00000, 1878.92, 19.1546, 1865.49, 19.8052, 1889.08, 19.9018
32, 2700.00000, 1877.52, 19.6908, 1864.32, 20.2256, 1856.61, 20.2353
33, 0.00000, 1780.74, 20.5087, 1815.38, 20.6886, 1799.17, 20.7202
33, 900.00000, 1780.22, 21.0797, 1803.63, 21.2431, 1796.89, 21.3112
33, 1800.00000, 1697.91, 22.3589, 1755.62, 22.7827, 1747.99, 22.4888
33, 2700.00000, 1661.86, 23.4998, 1628.9, 24.1312, 1655.67, 23.5584
34, 0.00000, 1577.07, 25.0147, 1501.08, 26.2132, 1542, 25.1196
34, 900.00000, 1564.49, 26.7837, 1471.67, 28.3419, 1492.53, 27.1616
34, 1800.00000, 1493.34, 28.2455, 1417.55, 30.0894, 1434.53, 28.6974
34, 2700.00000, 1409.79, 30.161, 1354.11, 32.1498, 1370.27, 30.7112
35, 0.00000, 1448.92, 28.3998, 1414.1, 29.8794, 1411.68, 28.7897
35, 900.00000, 1555.82, 26.0306, 1539.14, 26.8046, 1493.31, 25.9361
35, 1800.00000, 1545.3, 26.056, 1515.8, 26.8605, 1525.26, 25.9925
35, 2700.00000, 1531.45, 25.7076, 1519.34, 26.3154, 1521.69, 25.3979
36, 0.00000, 1514.37, 25.7681, 1481, 26.5769, 1479.95, 25.4084
36, 900.00000, 1628.77, 24.7372, 1549.15, 26.0877, 1569.84, 24.4398
36, 1800.00000, 1691.49, 23.4228, 1582.86, 24.5259, 1613.69, 23.4072
36, 2700.00000, 1687.41, 22.6312, 1625.84, 23.2687, 1633.85, 22.5399
37, 0.00000, 1636.54, 22.7793, 1614.93, 23.2277, 1607.07, 22.8119
37, 900.00000, 1626.17, 22.7299, 1580.62, 23.6628, 1571.03, 23.0721
37, 1800.00000, 1585.76, 23.2957, 1541.1, 23.9262, 1555.94, 23.0661
